region_name,state_name,year,month,date,avg_rent,avg_income_median,rent_to_income_pct,burden_category,data_points
"Riverside, CA",CA,2020,4,2020-04-30,1707.5105533518667,,,Affordable,1
"Hilton Head Island, SC",SC,2020,4,2020-04-30,1351.7591490877933,,,Affordable,1
"Charleston, WV",WV,2020,4,2020-04-30,874.7327005836312,,,Affordable,1
"Racine, WI",WI,2020,4,2020-04-30,998.13904827979,,,Affordable,1
"Grand Junction, CO",CO,2020,4,2020-04-30,1130.7453117972266,,,Affordable,1
"Great Falls, MT",MT,2020,4,2020-04-30,816.8101547430769,,,Affordable,1
"Yuba City, CA",CA,2020,4,2020-04-30,1350.8351503947076,,,Affordable,1
"Bangor, ME",ME,2020,4,2020-04-30,1024.9375860321552,,,Affordable,1
"Ames, IA",IA,2020,4,2020-04-30,817.7877675896959,,,Affordable,1
"Kokomo, IN",IN,2020,4,2020-04-30,634.1858208154446,,,Affordable,1
"Lake Havasu City, AZ",AZ,2020,4,2020-04-30,1020.0480484040852,,,Affordable,1
"Minneapolis, MN",MN,2020,4,2020-04-30,1400.580185787344,,,Affordable,1
"Little Rock, AR",AR,2020,4,2020-04-30,903.6703572240402,,,Affordable,1
"Springfield, MA",MA,2020,4,2020-04-30,1278.5083048481192,,,Affordable,1
"Peoria, IL",IL,2020,4,2020-04-30,772.5315505861348,,,Affordable,1
"Rockford, IL",IL,2020,4,2020-04-30,795.2713766366535,,,Affordable,1
"Punta Gorda, FL",FL,2020,4,2020-04-30,1328.3590431481823,,,Affordable,1
"Midland, TX",TX,2020,4,2020-04-30,1418.2688835492518,,,Affordable,1
"Chambersburg, PA",PA,2020,4,2020-04-30,833.1514331055407,,,Affordable,1
"Providence, RI",RI,2020,4,2020-04-30,1375.0739972756237,,,Affordable,1
"El Paso, TX",TX,2020,4,2020-04-30,1025.9431791086226,,,Affordable,1
"Salem, OR",OR,2020,4,2020-04-30,1195.9323321707348,,,Affordable,1
"Flint, MI",MI,2020,4,2020-04-30,748.5096170251807,,,Affordable,1
"Montgomery, AL",AL,2020,4,2020-04-30,956.449327830267,,,Affordable,1
"San Luis Obispo, CA",CA,2020,4,2020-04-30,2033.8499203758952,,,Affordable,1
"Crestview, FL",FL,2020,4,2020-04-30,1359.171747269407,,,Affordable,1
"Olympia, WA",WA,2020,4,2020-04-30,1431.2139383287013,,,Affordable,1
"Binghamton, NY",NY,2020,4,2020-04-30,728.8273723950635,,,Affordable,1
"Macon, GA",GA,2020,4,2020-04-30,856.6977725141312,,,Affordable,1
"Panama City, FL",FL,2020,4,2020-04-30,1288.8937872069966,,,Affordable,1
"Sacramento, CA",CA,2020,4,2020-04-30,1704.4983994063418,,,Affordable,1
"Virginia Beach, VA",VA,2020,4,2020-04-30,1223.399768646973,,,Affordable,1
"Baton Rouge, LA",LA,2020,4,2020-04-30,1100.3582176036348,,,Affordable,1
"Detroit, MI",MI,2020,4,2020-04-30,1055.889427906082,,,Affordable,1
"Rapid City, SD",SD,2020,4,2020-04-30,944.713691349453,,,Affordable,1
"Prescott Valley, AZ",AZ,2020,4,2020-04-30,1300.7461507104929,,,Affordable,1
"Huntsville, AL",AL,2020,4,2020-04-30,982.5308411569424,,,Affordable,1
"Reno, NV",NV,2020,4,2020-04-30,1402.674557006325,,,Affordable,1
"San Diego, CA",CA,2020,4,2020-04-30,2063.415669883596,,,Affordable,1
"Phoenix, AZ",AZ,2020,4,2020-04-30,1309.219022293009,,,Affordable,1
"Cheyenne, WY",WY,2020,4,2020-04-30,1073.312429554136,,,Affordable,1
"Sumter, SC",SC,2020,4,2020-04-30,948.0516146971164,,,Affordable,1
"Morgantown, WV",WV,2020,4,2020-04-30,1044.1381609650616,,,Affordable,1
"Dover, DE",DE,2020,4,2020-04-30,1180.6695865846643,,,Affordable,1
"Athens, GA",GA,2020,4,2020-04-30,1140.7320364372636,,,Affordable,1
"Charlottesville, VA",VA,2020,4,2020-04-30,1464.7182924474594,,,Affordable,1
"Rochester, MN",MN,2020,4,2020-04-30,1320.8603219540778,,,Affordable,1
"Clarksville, TN",TN,2020,4,2020-04-30,953.4183616795376,,,Affordable,1
"Fort Wayne, IN",IN,2020,4,2020-04-30,809.4349139844288,,,Affordable,1
"Reading, PA",PA,2020,4,2020-04-30,965.3068047465272,,,Affordable,1
"Santa Maria, CA",CA,2020,4,2020-04-30,2228.972922854924,,,Affordable,1
"Lafayette, LA",LA,2020,4,2020-04-30,1059.9213260639456,,,Affordable,1
"Winston, NC",NC,2020,4,2020-04-30,1017.4297063192208,,,Affordable,1
"Worcester, MA",MA,2020,4,2020-04-30,1441.466592245977,,,Affordable,1
"Memphis, TN",TN,2020,4,2020-04-30,1042.3979518818137,,,Affordable,1
"Hutchinson, KS",KS,2020,4,2020-04-30,579.7741581920827,,,Affordable,1
"Hinesville, GA",GA,2020,4,2020-04-30,1029.7688348954478,,,Affordable,1
"Wichita Falls, TX",TX,2020,4,2020-04-30,845.8613227329249,,,Affordable,1
"Johnson City, TN",TN,2020,4,2020-04-30,918.7544722533412,,,Affordable,1
"Barnstable Town, MA",MA,2020,4,2020-04-30,1857.753517594261,,,Affordable,1
"Lexington, KY",KY,2020,4,2020-04-30,994.428617987334,,,Affordable,1
"Fayetteville, AR",AR,2020,4,2020-04-30,1088.196553844792,,,Affordable,1
"Portland, ME",ME,2020,4,2020-04-30,1560.0781067119876,,,Affordable,1
"Greensboro, NC",NC,2020,4,2020-04-30,947.0931821816224,,,Affordable,1
"Bellingham, WA",WA,2020,4,2020-04-30,1474.2091358394762,,,Affordable,1
"Amarillo, TX",TX,2020,4,2020-04-30,950.0585057337644,,,Affordable,1
"Erie, PA",PA,2020,4,2020-04-30,744.1061040214172,,,Affordable,1
"Santa Cruz, CA",CA,2020,4,2020-04-30,2620.637079387984,,,Affordable,1
"Gulfport, MS",MS,2020,4,2020-04-30,939.8756237573906,,,Affordable,1
"Oxnard, CA",CA,2020,4,2020-04-30,2181.152635691932,,,Affordable,1
"Bakersfield, CA",CA,2020,4,2020-04-30,1175.3091839076249,,,Affordable,1
"Corvallis, OR",OR,2020,4,2020-04-30,1312.136886392154,,,Affordable,1
"Tyler, TX",TX,2020,4,2020-04-30,1051.3342658821962,,,Affordable,1
"Fort Smith, AR",AR,2020,4,2020-04-30,696.455723249248,,,Affordable,1
"Greeley, CO",CO,2020,4,2020-04-30,1343.7400212209573,,,Affordable,1
"Boulder, CO",CO,2020,4,2020-04-30,1722.6977801389578,,,Affordable,1
"Anchorage, AK",AK,2020,4,2020-04-30,1234.2454844426368,,,Affordable,1
"Birmingham, AL",AL,2020,4,2020-04-30,1067.7611428134146,,,Affordable,1
"Baltimore, MD",MD,2020,4,2020-04-30,1440.188526068915,,,Affordable,1
"Denver, CO",CO,2020,4,2020-04-30,1578.0823086220478,,,Affordable,1
"Torrington, CT",CT,2020,4,2020-04-30,1092.585968058763,,,Affordable,1
"Durham, NC",NC,2020,4,2020-04-30,1313.061963005221,,,Affordable,1
"Harrisburg, PA",PA,2020,4,2020-04-30,1046.1401335059695,,,Affordable,1
"Manchester, NH",NH,2020,4,2020-04-30,1414.8832433607915,,,Affordable,1
"Huntington, WV",OH,2020,4,2020-04-30,780.8300546732919,,,Affordable,1
"Merced, CA",CA,2020,4,2020-04-30,1314.7153929457347,,,Affordable,1
"Burlington, VT",VT,2020,4,2020-04-30,1493.9050110191129,,,Affordable,1
"Harrisonburg, VA",VA,2020,4,2020-04-30,1150.127895018246,,,Affordable,1
"Grand Rapids, MI",MI,2020,4,2020-04-30,1135.7081717669596,,,Affordable,1
"Kansas City, MO",MO,2020,4,2020-04-30,1074.7959326732932,,,Affordable,1
"Fort Collins, CO",CO,2020,4,2020-04-30,1491.363474602625,,,Affordable,1
"Kennewick, WA",WA,2020,4,2020-04-30,1190.1323317914664,,,Affordable,1
"Laredo, TX",TX,2020,4,2020-04-30,1055.1335547044675,,,Affordable,1
"Florence, SC",SC,2020,4,2020-04-30,914.718120298656,,,Affordable,1
"St. Cloud, MN",MN,2020,4,2020-04-30,921.3769991293436,,,Affordable,1
"Idaho Falls, ID",ID,2020,4,2020-04-30,962.3301533902596,,,Affordable,1
"Los Angeles, CA",CA,2020,4,2020-04-30,2249.0204982117107,,,Affordable,1
"Philadelphia, PA",PA,2020,4,2020-04-30,1431.4904831785868,,,Affordable,1
"Orlando, FL",FL,2020,4,2020-04-30,1442.7219021596782,,,Affordable,1
"Columbia, SC",SC,2020,4,2020-04-30,1051.905872675313,,,Affordable,1
"North Port, FL",FL,2020,4,2020-04-30,1515.0905173615906,,,Affordable,1
"Dayton, OH",OH,2020,4,2020-04-30,922.7251668714522,,,Affordable,1
"Des Moines, IA",IA,2020,4,2020-04-30,1048.3697652591732,,,Affordable,1
"Spokane, WA",WA,2020,4,2020-04-30,1084.2505308228267,,,Affordable,1
"Visalia, CA",CA,2020,4,2020-04-30,1168.0144965436468,,,Affordable,1
"Beaumont, TX",TX,2020,4,2020-04-30,998.3996135601932,,,Affordable,1
"Gainesville, FL",FL,2020,4,2020-04-30,1187.743821497903,,,Affordable,1
"Bismarck, ND",ND,2020,4,2020-04-30,914.7414551403192,,,Affordable,1
"Brownsville, TX",TX,2020,4,2020-04-30,976.7634187400251,,,Affordable,1
"Bloomington, IL",IL,2020,4,2020-04-30,903.3700730613936,,,Affordable,1
"Warrensburg, MO",MO,2020,4,2020-04-30,730.2108867018484,,,Affordable,1
"Oklahoma City, OK",OK,2020,4,2020-04-30,1025.1249666258766,,,Affordable,1
"Fresno, CA",CA,2020,4,2020-04-30,1337.873031718927,,,Affordable,1
"Cape Coral, FL",FL,2020,4,2020-04-30,1328.5381782830336,,,Affordable,1
"Akron, OH",OH,2020,4,2020-04-30,824.4527563935401,,,Affordable,1
"Lansing, MI",MI,2020,4,2020-04-30,859.4343791038501,,,Affordable,1
"Davenport, IA",IL,2020,4,2020-04-30,786.5803182371948,,,Affordable,1
"Duluth, MN",MN,2020,4,2020-04-30,1059.3312388029017,,,Affordable,1
"State College, PA",PA,2020,4,2020-04-30,1265.7725591851697,,,Affordable,1
"Topeka, KS",KS,2020,4,2020-04-30,811.7776508595902,,,Affordable,1
"Kalamazoo, MI",MI,2020,4,2020-04-30,944.5712362338604,,,Affordable,1
"Enterprise, AL",AL,2020,4,2020-04-30,907.7312911640686,,,Affordable,1
"Fayetteville, NC",NC,2020,4,2020-04-30,947.2684449980858,,,Affordable,1
"Poughkeepsie, NY",NY,2020,4,2020-04-30,1470.1458260546074,,,Affordable,1
"Dallas, TX",TX,2020,4,2020-04-30,1323.365680997527,,,Affordable,1
United States,,2020,4,2020-04-30,1425.2251292640306,,,Affordable,1
"Valdosta, GA",GA,2020,4,2020-04-30,883.3607936437021,,,Affordable,1
"Lincoln, NE",NE,2020,4,2020-04-30,983.5905837546056,,,Affordable,1
"Colorado Springs, CO",CO,2020,4,2020-04-30,1348.9066270519254,,,Affordable,1
"Greenville, SC",SC,2020,4,2020-04-30,1142.2441836651326,,,Affordable,1
"New Orleans, LA",LA,2020,4,2020-04-30,1276.367891270037,,,Affordable,1
"Urban Honolulu, HI",HI,2020,4,2020-04-30,2153.247550116469,,,Affordable,1
"Gainesville, GA",GA,2020,4,2020-04-30,1237.1052355106824,,,Affordable,1
"Springfield, IL",IL,2020,4,2020-04-30,791.8138760154852,,,Affordable,1
"Sioux Falls, SD",SD,2020,4,2020-04-30,962.508672066264,,,Affordable,1
"Cedar Rapids, IA",IA,2020,4,2020-04-30,855.3829200164915,,,Affordable,1
"Augusta, GA",GA,2020,4,2020-04-30,1010.7022983185344,,,Affordable,1
"Charleston, SC",SC,2020,4,2020-04-30,1333.5283059220735,,,Affordable,1
"Abilene, TX",TX,2020,4,2020-04-30,894.2647568811068,,,Affordable,1
"New York, NY",NY,2020,4,2020-04-30,2529.405283190728,,,Affordable,1
"Auburn, AL",AL,2020,4,2020-04-30,1137.5344444324996,,,Affordable,1
"Modesto, CA",CA,2020,4,2020-04-30,1445.5779196383564,,,Affordable,1
"Ithaca, NY",NY,2020,4,2020-04-30,1412.9089908996448,,,Affordable,1
"Manhattan, KS",KS,2020,4,2020-04-30,875.8509464827882,,,Affordable,1
"Santa Fe, NM",NM,2020,4,2020-04-30,1419.7247697401724,,,Affordable,1
"Coeur d'Alene, ID",ID,2020,4,2020-04-30,1181.5680842236702,,,Affordable,1
"Waterloo, IA",IA,2020,4,2020-04-30,847.7315761519976,,,Affordable,1
"Burlington, NC",NC,2020,4,2020-04-30,924.2219253108996,,,Affordable,1
"Lake Charles, LA",LA,2020,4,2020-04-30,880.287689210183,,,Affordable,1
"Roanoke, VA",VA,2020,4,2020-04-30,893.6212242451655,,,Affordable,1
"Salinas, CA",CA,2020,4,2020-04-30,2052.5604012853278,,,Affordable,1
"Sebring, FL",FL,2020,4,2020-04-30,1004.9271584658352,,,Affordable,1
"Toledo, OH",OH,2020,4,2020-04-30,861.0863681263182,,,Affordable,1
"Ogden, UT",UT,2020,4,2020-04-30,1155.39332457297,,,Affordable,1
"Bridgeport, CT",CT,2020,4,2020-04-30,1970.7385350702773,,,Affordable,1
"Tucson, AZ",AZ,2020,4,2020-04-30,1025.8406275644452,,,Affordable,1
"Atlanta, GA",GA,2020,4,2020-04-30,1350.2766402194875,,,Affordable,1
"Miami, FL",FL,2020,4,2020-04-30,1749.064090282208,,,Affordable,1
"Fayetteville, NC",NC,2020,3,2020-03-31,946.1386424395068,,,Affordable,1
"St. George, UT",UT,2020,3,2020-03-31,1351.717122283342,,,Affordable,1
"Bremerton, WA",WA,2020,3,2020-03-31,1502.326536171556,,,Affordable,1
"Chico, CA",CA,2020,3,2020-03-31,1276.998502419683,,,Affordable,1
"Athens, GA",GA,2020,3,2020-03-31,1142.6006142187214,,,Affordable,1
"Lawton, OK",OK,2020,3,2020-03-31,749.6845390934835,,,Affordable,1
"Grand Forks, ND",MN,2020,3,2020-03-31,856.3003458481263,,,Affordable,1
"Macon, GA",GA,2020,3,2020-03-31,850.8760638723691,,,Affordable,1
"Miami, FL",FL,2020,3,2020-03-31,1752.7281925920774,,,Affordable,1
"Cleveland, OH",OH,2020,3,2020-03-31,976.9122299808664,,,Affordable,1
"Stockton, CA",CA,2020,3,2020-03-31,1767.2676703689942,,,Affordable,1
"Rockford, IL",IL,2020,3,2020-03-31,794.5563466982865,,,Affordable,1
"Jackson, MS",MS,2020,3,2020-03-31,1059.2529808831307,,,Affordable,1
"Tuscaloosa, AL",AL,2020,3,2020-03-31,1063.52681837696,,,Affordable,1
"Lake Charles, LA",LA,2020,3,2020-03-31,883.616706658278,,,Affordable,1
"Abilene, TX",TX,2020,3,2020-03-31,888.5448199355088,,,Affordable,1
"Urban Honolulu, HI",HI,2020,3,2020-03-31,2164.758933665861,,,Affordable,1
"Greensboro, NC",NC,2020,3,2020-03-31,946.351092732694,,,Affordable,1
"Augusta, GA",GA,2020,3,2020-03-31,1006.9281518866566,,,Affordable,1
"Myrtle Beach, SC",SC,2020,3,2020-03-31,1209.12177722686,,,Affordable,1
"Salem, OR",OR,2020,3,2020-03-31,1193.972128028735,,,Affordable,1
"Gainesville, FL",FL,2020,3,2020-03-31,1182.689978836359,,,Affordable,1
"Spartanburg, SC",SC,2020,3,2020-03-31,1062.6865270040068,,,Affordable,1
"Greenville, NC",NC,2020,3,2020-03-31,886.391145679701,,,Affordable,1
"Odessa, TX",TX,2020,3,2020-03-31,1408.371879163057,,,Affordable,1
"Jonesboro, AR",AR,2020,3,2020-03-31,998.5467926001704,,,Affordable,1
"Glenwood Springs, CO",CO,2020,3,2020-03-31,1738.0962070332969,,,Affordable,1
"Barnstable Town, MA",MA,2020,3,2020-03-31,1847.3583653924156,,,Affordable,1
"Lake Havasu City, AZ",AZ,2020,3,2020-03-31,1026.5338452208669,,,Affordable,1
"Billings, MT",MT,2020,3,2020-03-31,966.3734861095712,,,Affordable,1
"Dover, DE",DE,2020,3,2020-03-31,1180.7594602461072,,,Affordable,1
"Topeka, KS",KS,2020,3,2020-03-31,816.2158678424115,,,Affordable,1
"Wichita, KS",KS,2020,3,2020-03-31,827.0089806012338,,,Affordable,1
"Sacramento, CA",CA,2020,3,2020-03-31,1704.85761703078,,,Affordable,1
"Cincinnati, OH",OH,2020,3,2020-03-31,1092.2213756721894,,,Affordable,1
"Salt Lake City, UT",UT,2020,3,2020-03-31,1242.0022681324278,,,Affordable,1
"Allentown, PA",PA,2020,3,2020-03-31,1239.9242249967465,,,Affordable,1
"Youngstown, OH",OH,2020,3,2020-03-31,666.6808625187163,,,Affordable,1
"Beaumont, TX",TX,2020,3,2020-03-31,990.14592664733,,,Affordable,1
"Eugene, OR",OR,2020,3,2020-03-31,1272.9412966762122,,,Affordable,1
"Winston, NC",NC,2020,3,2020-03-31,1018.5433082364268,,,Affordable,1
"Santa Maria, CA",CA,2020,3,2020-03-31,2245.028476813459,,,Affordable,1
"Niles, MI",MI,2020,3,2020-03-31,922.1965644469344,,,Affordable,1
"Peoria, IL",IL,2020,3,2020-03-31,766.8046081062308,,,Affordable,1
"Kennewick, WA",WA,2020,3,2020-03-31,1193.2821806491213,,,Affordable,1
"Amarillo, TX",TX,2020,3,2020-03-31,950.6044290665784,,,Affordable,1
"Prescott Valley, AZ",AZ,2020,3,2020-03-31,1313.9246998176336,,,Affordable,1
"Hilton Head Island, SC",SC,2020,3,2020-03-31,1348.1271194471774,,,Affordable,1
"Panama City, FL",FL,2020,3,2020-03-31,1287.3994500719975,,,Affordable,1
"Syracuse, NY",NY,2020,3,2020-03-31,1072.6833664227652,,,Affordable,1
"Fort Wayne, IN",IN,2020,3,2020-03-31,807.988288262805,,,Affordable,1
"Davenport, IA",IL,2020,3,2020-03-31,784.8586756844293,,,Affordable,1
"Cedar Rapids, IA",IA,2020,3,2020-03-31,870.7880454325712,,,Affordable,1
"Daphne, AL",AL,2020,3,2020-03-31,1191.1268090457957,,,Affordable,1
"Columbia, MO",MO,2020,3,2020-03-31,904.2476515085706,,,Affordable,1
"Albany, GA",GA,2020,3,2020-03-31,659.642321068058,,,Affordable,1
"California, MD",MD,2020,3,2020-03-31,1310.9170968844635,,,Affordable,1
"Muncie, IN",IN,2020,3,2020-03-31,616.4309527069692,,,Affordable,1
"Moses Lake, WA",WA,2020,3,2020-03-31,1110.4079315340518,,,Affordable,1
"Key West, FL",FL,2020,3,2020-03-31,2232.366392398482,,,Affordable,1
"Lawrence, KS",KS,2020,3,2020-03-31,898.51971117461,,,Affordable,1
"Heber, UT",UT,2020,3,2020-03-31,2079.6966782001195,,,Affordable,1
"Las Vegas, NV",NV,2020,3,2020-03-31,1296.9759239160803,,,Affordable,1
"Hartford, CT",CT,2020,3,2020-03-31,1299.5519085441947,,,Affordable,1
"Buffalo, NY",NY,2020,3,2020-03-31,987.5035640994216,,,Affordable,1
"Akron, OH",OH,2020,3,2020-03-31,819.8171379092278,,,Affordable,1
"Columbus, GA",GA,2020,3,2020-03-31,865.6067179191865,,,Affordable,1
"Charlottesville, VA",VA,2020,3,2020-03-31,1468.447349719823,,,Affordable,1
"Blacksburg, VA",VA,2020,3,2020-03-31,1256.9333618318326,,,Affordable,1
"Auburn, AL",AL,2020,3,2020-03-31,1139.129898311768,,,Affordable,1
"Granbury, TX",TX,2020,3,2020-03-31,1225.0034595656048,,,Affordable,1
"Riverside, CA",CA,2020,3,2020-03-31,1706.9229000325922,,,Affordable,1
"Portland, OR",OR,2020,3,2020-03-31,1442.1250224189737,,,Affordable,1
"Harrisburg, PA",PA,2020,3,2020-03-31,1045.881051090369,,,Affordable,1
"Reno, NV",NV,2020,3,2020-03-31,1402.2721935665363,,,Affordable,1
"Clarksville, TN",TN,2020,3,2020-03-31,952.9992677966308,,,Affordable,1
"Lancaster, PA",PA,2020,3,2020-03-31,1016.7489329053856,,,Affordable,1
"Ithaca, NY",NY,2020,3,2020-03-31,1417.6941222799928,,,Affordable,1
"Lafayette, IN",IN,2020,3,2020-03-31,889.595353001765,,,Affordable,1
"Tallahassee, FL",FL,2020,3,2020-03-31,1042.244757829357,,,Affordable,1
"Portland, ME",ME,2020,3,2020-03-31,1558.321870758877,,,Affordable,1
"Spokane, WA",WA,2020,3,2020-03-31,1083.9091526130924,,,Affordable,1
"Baton Rouge, LA",LA,2020,3,2020-03-31,1100.2022751033894,,,Affordable,1
"Detroit, MI",MI,2020,3,2020-03-31,1050.7299761297254,,,Affordable,1
"Philadelphia, PA",PA,2020,3,2020-03-31,1430.8900578155817,,,Affordable,1
"Atlanta, GA",GA,2020,3,2020-03-31,1347.4612799292795,,,Affordable,1
"Albuquerque, NM",NM,2020,3,2020-03-31,1000.2795991020332,,,Affordable,1
"Naples, FL",FL,2020,3,2020-03-31,1777.1937381334833,,,Affordable,1
"Olympia, WA",WA,2020,3,2020-03-31,1429.366018569977,,,Affordable,1
"Kalamazoo, MI",MI,2020,3,2020-03-31,945.6896236840498,,,Affordable,1
"Bend, OR",OR,2020,3,2020-03-31,1509.8146632068383,,,Affordable,1
"Grand Junction, CO",CO,2020,3,2020-03-31,1132.1357485120004,,,Affordable,1
"Bismarck, ND",ND,2020,3,2020-03-31,908.5475766312284,,,Affordable,1
"Pittsburgh, PA",PA,2020,3,2020-03-31,1140.3421196479603,,,Affordable,1
"Columbus, OH",OH,2020,3,2020-03-31,1110.071605355769,,,Affordable,1
"Colorado Springs, CO",CO,2020,3,2020-03-31,1347.53044005166,,,Affordable,1
"San Luis Obispo, CA",CA,2020,3,2020-03-31,2042.9477826573043,,,Affordable,1
"Jacksonville, NC",NC,2020,3,2020-03-31,979.7847678126292,,,Affordable,1
"Chambersburg, PA",PA,2020,3,2020-03-31,833.5484031237463,,,Affordable,1
"Lakeland, FL",FL,2020,3,2020-03-31,1319.7919045349229,,,Affordable,1
"Napa, CA",CA,2020,3,2020-03-31,2315.368707844279,,,Affordable,1
"Augusta, ME",ME,2020,3,2020-03-31,902.4960431158108,,,Affordable,1
"Casper, WY",WY,2020,3,2020-03-31,1010.5218656721598,,,Affordable,1
"Ogden, UT",UT,2020,3,2020-03-31,1156.242111275273,,,Affordable,1
"Springfield, MO",MO,2020,3,2020-03-31,841.6536330466421,,,Affordable,1
"York, PA",PA,2020,3,2020-03-31,963.8012455254448,,,Affordable,1
"Manchester, NH",NH,2020,3,2020-03-31,1410.6383503014597,,,Affordable,1
"Fort Smith, AR",AR,2020,3,2020-03-31,694.6968300011199,,,Affordable,1
"Houston, TX",TX,2020,3,2020-03-31,1345.831800872968,,,Affordable,1
"Tyler, TX",TX,2020,3,2020-03-31,1053.0938772898378,,,Affordable,1
"Corvallis, OR",OR,2020,3,2020-03-31,1316.658609131034,,,Affordable,1
"San Francisco, CA",CA,2020,3,2020-03-31,2783.862599848176,,,Affordable,1
"Rochester, NY",NY,2020,3,2020-03-31,1084.214551015885,,,Affordable,1
"Tucson, AZ",AZ,2020,3,2020-03-31,1026.3907982512071,,,Affordable,1
"Bloomington, IN",IN,2020,3,2020-03-31,1040.1013084660565,,,Affordable,1
"Palm Bay, FL",FL,2020,3,2020-03-31,1318.0289218870787,,,Affordable,1
"Longview, TX",TX,2020,3,2020-03-31,889.0179748368132,,,Affordable,1
"Wilmington, NC",NC,2020,3,2020-03-31,1167.7173692634933,,,Affordable,1
"Norwich, CT",CT,2020,3,2020-03-31,1225.0714270485455,,,Affordable,1
"Yuba City, CA",CA,2020,3,2020-03-31,1353.6463286845997,,,Affordable,1
"Bowling Green, KY",KY,2020,3,2020-03-31,959.0474440398226,,,Affordable,1
"Waterloo, IA",IA,2020,3,2020-03-31,848.8217696317755,,,Affordable,1
"Port St. Lucie, FL",FL,2020,3,2020-03-31,1474.813614204959,,,Affordable,1
"San Jose, CA",CA,2020,3,2020-03-31,3014.0254349341917,,,Affordable,1
"Milwaukee, WI",WI,2020,3,2020-03-31,1125.761125303469,,,Affordable,1
"Modesto, CA",CA,2020,3,2020-03-31,1439.138294017011,,,Affordable,1
"Duluth, MN",MN,2020,3,2020-03-31,1052.1330282506462,,,Affordable,1
"Chattanooga, TN",TN,2020,3,2020-03-31,1070.4816932386475,,,Affordable,1
"Racine, WI",WI,2020,3,2020-03-31,993.901411014306,,,Affordable,1
"Pueblo, CO",CO,2020,3,2020-03-31,941.128462427032,,,Affordable,1
"Wichita Falls, TX",TX,2020,3,2020-03-31,841.1547871261425,,,Affordable,1
"Harrisonburg, VA",VA,2020,3,2020-03-31,1139.2776997639392,,,Affordable,1
"Merced, CA",CA,2020,3,2020-03-31,1303.467199313241,,,Affordable,1
"Laredo, TX",TX,2020,3,2020-03-31,1053.27651719725,,,Affordable,1
"Fargo, ND",ND,2020,3,2020-03-31,868.8501980880885,,,Affordable,1
"Wheeling, WV",OH,2020,3,2020-03-31,769.2768735562164,,,Affordable,1
"Johnstown, PA",PA,2020,3,2020-03-31,577.4367166275533,,,Affordable,1
"Ames, IA",IA,2020,3,2020-03-31,816.803351357322,,,Affordable,1
"Coeur d'Alene, ID",ID,2020,3,2020-03-31,1185.537041828339,,,Affordable,1
"Burlington, NC",NC,2020,3,2020-03-31,912.514134075185,,,Affordable,1
"Gainesville, GA",GA,2020,3,2020-03-31,1245.2106157906196,,,Affordable,1
"Springfield, IL",IL,2020,3,2020-03-31,797.5017964643446,,,Affordable,1
"Charleston, WV",WV,2020,3,2020-03-31,874.0641753945496,,,Affordable,1
"Springfield, MA",MA,2020,3,2020-03-31,1276.9594111569938,,,Affordable,1
"Columbia, SC",SC,2020,3,2020-03-31,1051.1951017563283,,,Affordable,1
"Denver, CO",CO,2020,3,2020-03-31,1587.7412193777625,,,Affordable,1
"Orlando, FL",FL,2020,3,2020-03-31,1444.6791731160115,,,Affordable,1
"Nashville, TN",TN,2020,3,2020-03-31,1407.3018709516552,,,Affordable,1
"Little Rock, AR",AR,2020,3,2020-03-31,899.3593630770579,,,Affordable,1
"Pensacola, FL",FL,2020,3,2020-03-31,1191.7279690325076,,,Affordable,1
"Tampa, FL",FL,2020,3,2020-03-31,1363.6821829200535,,,Affordable,1
"Brownsville, TX",TX,2020,3,2020-03-31,976.480087759056,,,Affordable,1
"Gulfport, MS",MS,2020,3,2020-03-31,929.0378558585209,,,Affordable,1
"Hagerstown, MD",MD,2020,3,2020-03-31,1044.1763566125744,,,Affordable,1
"Medford, OR",OR,2020,3,2020-03-31,1335.7445723235269,,,Affordable,1
"St. Cloud, MN",MN,2020,3,2020-03-31,926.1140470967543,,,Affordable,1
"Lincoln, NE",NE,2020,3,2020-03-31,980.1673741398308,,,Affordable,1
"Punta Gorda, FL",FL,2020,3,2020-03-31,1322.4219753992177,,,Affordable,1
"Morgantown, WV",WV,2020,3,2020-03-31,1044.6831925116578,,,Affordable,1
"Virginia Beach, VA",VA,2020,3,2020-03-31,1220.689214286284,,,Affordable,1
"Louisville, KY",KY,2020,3,2020-03-31,995.6761738469644,,,Affordable,1
"Bakersfield, CA",CA,2020,3,2020-03-31,1170.91772319217,,,Affordable,1
"New Haven, CT",CT,2020,3,2020-03-31,1401.957081385886,,,Affordable,1
"Shreveport, LA",LA,2020,3,2020-03-31,1007.592286828925,,,Affordable,1
"Evansville, IN",IN,2020,3,2020-03-31,711.4778169304441,,,Affordable,1
"Lebanon, NH",NH,2020,3,2020-03-31,1292.7974136691275,,,Affordable,1
"Torrington, CT",CT,2020,3,2020-03-31,1063.626931077129,,,Affordable,1
"Rapid City, SD",SD,2020,3,2020-03-31,945.158519124634,,,Affordable,1
"Columbus, IN",IN,2020,3,2020-03-31,959.6849248823884,,,Affordable,1
"Kokomo, IN",IN,2020,3,2020-03-31,630.6058808234253,,,Affordable,1
"Oak Harbor, WA",WA,2020,3,2020-03-31,1349.1150759375091,,,Affordable,1
"Pinehurst, NC",NC,2020,3,2020-03-31,1341.213617895496,,,Affordable,1
